cop,act_name,street,city,state,zip,lat,lon,phone,url1,url2,brand1,brand2,brand3,brand4,brand5,brand6
TRUE,Lexus of Nashville,1636 Westgate Circle,Brentwood,TN,37027,35.968,-86.805,(888)450-3388,www.nashvillelexus.com,,Lexus,,,,,
TRUE,Lexus of Nashville,2010 Rosa L Parks Blvd,Nashville,TN,37208,36.18704,-86.798303,(888) 440-8855,www.lexusofnashville.com,,Lexus,,,,,
TRUE,Lexus of New Orleans,8811 Veterans Memorial Bl,Metairie,LA,70003,30.005756,-90.22576,504.207.3100,www.lexusneworleans.com,,Lexus,,,,,
TRUE,Lexus of North Hills,15025 Perry Highway,Wexford,PA,15090,40.648273,-80.075554,724.940.1400,www.lexusofnorthhills.com,,Lexus,,,,,
TRUE,Lexus of North Miami,14100 Biscayne Blvd.,North Miami,FL,33181,25.90668,-80.15902,888.292.3189,www.lexusofnorthmiami.com,,Lexus,,,,,
TRUE,Lexus of Northborough,14-24 Belmont Street,Northborough,MA,1532,42.283176,-71.66431,855.753.9870,www.lexusofnorthborough.com,,Lexus,,,,,
TRUE,Lexus of Omaha,13025 W. Dodge Road,Omaha,NE,68154,41.263287,-96.115005,855.458.2832,www.lexusofomaha.com,,Lexus,,,,,
TRUE,Lexus of Orland,8300 W 159th Street,Orland  Park,IL,60462,41.602,-87.827,(866) 622-9379,www.lexusoforland.com,,Lexus,,,,,
TRUE,Lexus of Orlando,305 North Semoran Blvd,Winter Park,FL,32792,28.599653,-81.307365,407.671.0000,www.lexusoforlando.com,,Lexus,,,,,
TRUE,Lexus of Palm Beach,5700 Okeechobee Boulevard,West Palm Beach,FL,33417,26.70726,-80.13092,561.291.6004,www.lexusofpalmbeach.com,,Lexus,,,,,
TRUE,Lexus of Pembroke Pines,16150 Pines Blvd.,Pembroke Pines,FL,33027,26.00754,-80.361786,888.220.0088,www.lexusofpembrokepines.com,,Lexus,,,,,
TRUE,Lexus of Peoria,7301 N Allen Rd,Peoria,IL,61614,40.777,-89.631,(855) 657-0587,www.lexusofpeoria.com,,Lexus,,,,,
TRUE,Lexus of Pleasanton,4345 Rosewood Dr.,Pleasanton,CA,94588,37.699802,-121.8846,800.652.8032,www.lexusofpleasanton.com,,Lexus,,,,,
TRUE,Lexus of Quad Cities,101 W. Kimberly Road,Davenport,IA,52806,41.5602,-90.5727,877.818.0247,www.lujacklexusquadcities.com,,Lexus,,,,,
TRUE,Lexus of Queens,40-40 Northern Blvd,Long Island City,NY,11101,40.752,-73.924,(877) 664-3583,www.lexusofqueens.com,,Lexus,,,,,
TRUE,Lexus of Richmond,9703 Midlothian Pike,Richmond,VA,23235,37.50283,-77.57529,804.323.8000,www.lexusofrichmond.com,,Lexus,,,,,
TRUE,Lexus of Riverside,3150 Adams Street,Riverside,CA,92504,33.92304,-117.41618,855.217.6040,www.lexusofriverside.com,,Lexus,,,,,
TRUE,Lexus of Rockford,4100 N. Perryville,Loves Park,IL,61111,42.32,-88.982,815-397-8900,www.lexusofrockford.com,,Lexus,,,,,
TRUE,Lexus of Rockville,15501 Frederick Road,Rockville,MD,20855,39.109146,-77.1598,301.762.9009,www.lexusofrockville.com,,Lexus,,,,,
TRUE,Lexus of Rockville Centre,700 Sunrise Highway,Rockville Centre,NY,11570,40.65682,-73.62585,888.281.6757,www.lexusofrockvillecentre.com,,Lexus,,,,,
TRUE,Lexus of Roseville,300 Auto Mall Drive,Roseville,CA,95661,38.75055,-121.25904,888.526.7656,www.lexusofroseville.com,,Lexus,,,,,
TRUE,Lexus of Route 10,130 Route 10 West,Whippany,NJ,7981,40.81482,-74.39881,877.677.9217,www.lexusofroute10.com,,Lexus,,,,,
TRUE,Lexus of Sacramento,2600 Fulton Avenue,Sacramento,CA,95821,38.615955,-121.401405,916.485.3987,www.lexusofsacramento.com,,Lexus,,,,,
TRUE,Lexus of San Antonio,611 Lockhill Selma Rd.,San Antonio,TX,78216,29.523,-98.5,210-308-8900,www.northparklexus.com,,Lexus,,,,,
TRUE,Lexus of Santa Fe,6824 Cerrillos Road,Santa Fe,NM,87507,35.6217,-106.0279,877.748.1955,www.lexusofsantafe.com,,Lexus,,,,,
TRUE,Lexus of Seattle,20300 Highway 99,Lynnwood,WA,98036,47.813,-122.322,(844) 276-8889,www.lexusofseattle.com,,Lexus,,,,,
TRUE,Lexus of Serramonte,700 Serramonte Boulevard,Colma,CA,94014,37.673847,-122.46252,877.200.4494,www.lexusserramonte.com,,Lexus,,,,,
TRUE,Lexus of Shreveport -  Bossier City,2901 Benton Road,Bossier City,LA,71111,32.56,-93.728,(888) 226-6084,www.lexusofshreveport.com,,Lexus,,,,,
TRUE,Lexus of Silver Spring,2505 Prosperity Terrace,Silver Spring,MD,20904,39.060383,-76.95993,888.226.6141,www.lexusofsilverspring.com,,Lexus,,,,,
TRUE,Lexus of Smithtown,700 Middle Country Road,St. James,NY,11780,40.86053,-73.1546,631.862.5022,www.lexusofsmithtown.com,,Lexus,,,,,
TRUE,Lexus of South Atlanta,4025 Jonesboro Road,Union City,GA,30291,33.56122,-84.51646,888.226.8990,www.lexusofsouthatlanta.com,,Lexus,,,,,
TRUE,Lexus of Southampton,299 County Road 39A,Southampton,NY,11968,40.9,-72.3883,631.259.4575,www.lexusofsouthampton.com,,Lexus,,,,,
TRUE,Lexus of Stevens Creek,3333 Stevens Creek Blvd.,San Jose,CA,95117,37.32329,-121.95641,866.743.3324,www.lexusstevenscreek.com,,Lexus,,,,,
TRUE,Lexus of Tacoma at Fife,1708 40th Ave. Court East,Fife,WA,98424,47.242012,-122.37487,253.922.7100,www.lexusoftacomafife.com,,Lexus,,,,,
TRUE,Lexus of Tampa Bay,5852 N. Dale Mabry,Tampa,FL,33614,27.99996,-82.50529,813.365.7152,www.lexusoftampabay.com,,Lexus,,,,,
TRUE,Lexus of Thousand Oaks,3601 Auto Mall Drive,Thousand Oaks,CA,91362,34.162773,-118.83186,888.227.0751,www.lexusofthousandoaks.com,,Lexus,,,,,
TRUE,Lexus of Towson,1040 York Road,Towson,MD,21204,39.4125,-76.6116,410.769.9400,www.lexusoftowson.com,,Lexus,,,,,
TRUE,Lexus of Tucson,4373 E. Speedway Blvd,Tucson,AZ,85712,32.23625,-110.900185,520.477.0582,www.lexusoftucsonspeedway.com,,Lexus,,,,,
TRUE,Lexus of Tucson at the Auto Mall,4670 North Circuit Drive,Tucson,AZ,85705,32.2917,-110.9811,520.477.0561,www.lexusoftucsonautomall.com,,Lexus,,,,,
TRUE,Lexus of Tulsa,4210 South Memorial,Tulsa,OK,74145,36.102726,-95.88645,888.207.9812,www.lexusoftulsa.com,,Lexus,,,,,
TRUE,Lexus of Valencia,24033 Creekside Road,Valencia,CA,91355,34.419285,-118.55515,877.425.3654,www.lexusofvalencia.com,,Lexus,,,,,
TRUE,Lexus of Warwick,1095 Centerville Road,Warwick,RI,2886,41.6967,-71.5003,888.955.9886,www.lexusofwarwick.com,,Lexus,,,,,
TRUE,Lexus of Watertown,330 Arsenal Street,Watertown,MA,2472,42.36399,-71.16857,888.677.9785,www.lexusofwatertown.com,,Lexus,,,,,
TRUE,Lexus of Wayzata,16100 Wayzata Blvd,Wayzata,MN,55391,44.972504,-93.48277,(888) 242-0526,www.lexusofwayzata.com,,Lexus,,,,,
TRUE,Lexus of West Kendall,13750 S.W. 136th Street,Miami,FL,33186,25.64101,-80.41605,888.228.7260,www.lexusofwestkendall.com,,Lexus,,,,,
TRUE,Lexus of Westminster,13590 Beach Blvd.,Westminster,CA,92683,33.7662,-117.98982,888.413.1938,www.lexuswestminster.com,,Lexus,,,,,
TRUE,Lexus of Wichita,1555 N. Greenwich Road,Wichita,KS,67206,37.711246,-97.208015,800.362.0943,www.lexusofwichita.com,,Lexus,,,,,
TRUE,Lexus of Wilmington,2100 Pennsylvania Ave,Wilmington,DE,19806,39.7575170863535,-75.5691361427307,800-456-5398,www.koonslexusofwilmington.cms.dealer.com,,Lexus,,,,,
TRUE,Lexus of Woodland Hills,21611 Ventura Boulevard,Woodland Hills,CA,91364,34.16824,-118.599495,855.943.1776,www.Lexusofwoodlandhills.com,,Lexus,,,,,
TRUE,Lexus San Diego,4970 Kearny Mesa Road,San Diego,CA,92111,32.82657,-117.14455,888.632.5276,www.lexussandiego.com,,Lexus,,,,,
TRUE,Lexus Santa Monica,1501 Santa Monica Blvd.,Santa Monica,CA,90404,34.032345,-118.475555,800.535.0858,www.lexussantamonica.com,,Lexus,,,,,
TRUE,Lexus Store of Lexington,1264 East New Circle Road,Lexington,KY,40505,38.03041,-84.452805,800.893.9036,www.lexusoflexington.com,,Lexus,,,,,
TRUE,Lindsay Lexus of Alexandria,3410 King Street,Alexandria,VA,22302,38.824932,-77.08461,888.680.7314,www.lindsaylexusofalexandria.com,,Lexus,,,,,
TRUE,Longo Lexus,3530 N. Peck Road,El Monte,CA,91731,34.07136,-118.02559,888.229.6596,www.longolexus.com,,Lexus,,,,,
TRUE,Love Lexus of Saint Albans,1433 MacCorkle Avenue,St. Albans,WV,25177,38.381,-81.795,(304) 727-7777,www.lovelexusstalbans.com,,Lexus,,,,,
TRUE,Magnussen Lexus of Fremont,5600 Cushing Parkway,Fremont,CA,94538,37.5,-121.976,877-528-2491,www.magnussenlexusfremont.com,,Lexus,,,,,
TRUE,McGrath Lexus of Chicago,1250 W. Division Street,Chicago,IL,60622,41.903416,-87.65892,888.217.0332,www.mcgrathlexusofchicago.com,,Lexus,,,,,
TRUE,McGrath Lexus of Westmont,500 East Ogden Avenue,Westmont,IL,60559,41.81023,-87.96647,800.773.3163,www.mcgrathlex.com,,Lexus,,,,,
TRUE,Meade Lexus of Lakeside,45001 North Pointe Blvd.,Utica,MI,48315,42.626854,-83.002945,888.229.8304,www.lexusoflakeside.com,,Lexus,,,,,
TRUE,Meade Lexus of Southfield,28300 Northwestern Hwy.,Southfield,MI,48034,42.49588,-83.29541,888.229.9195,www.lexusofsouthfield.com,,Lexus,,,,,
TRUE,Metro Lexus,13600 BROOKPARK RD,Cleveland ,OH,44135,41.419,-81.788,(216) 916-6000,www.metrolexus.com,,Lexus,,,,,
TRUE,Motor City Lexus of Bakersfield,5101 Gasoline Alley,Bakersfield,CA,93313,35.30882,-119.03552,855.409.3368,www.motorcitylexusofbakersfield.com,,Lexus,,,,,
TRUE,Motorworld Lexus,150 Motorworld Drive,Wilkes-Barre,PA,18702,41.254883,-75.83917,855-976-5899,www.motorworldlexus.com,,Lexus,,,,,
TRUE,MotorWorld Lexus Service,150 Motor World Drive ,Wilkes-Barre ,PA ,18703,41.25536,-75.83744, 866-271-7504,www.motorworldluxuryservice.com,,Lexus,,,,,
TRUE,Mungenast Lexus of St. Louis,13700 Manchester Road,Manchester,MO,63011,38.5954,-90.4787,855.825.2579,www.mungenastlexusofstlouis.com,,Lexus,,,,,
TRUE,Nalley Lexus - Roswell,980 Mansell Road,Roswell,GA,30076,34.04292,-84.33558,888.257.3612,www.nalleylexusroswell.com,,Lexus,,,,,
TRUE,Nalley Lexus Smyrna,2750 Cobb Pkwy SE.,Smyrna,GA,30080,33.886,-84.472,(888) 828-6611,www.nalleylexussmyrna.com,,Lexus,,,,,
TRUE,New Country Lexus of Latham,999 New Loudon Road,Latham,NY,12110,42.7706,-73.7537,888.230.5761,www.newcountrylexusoflatham.com,,Lexus,,,,,
TRUE,New Country Lexus of Westport,1317 Post Road East,Westport,CT,6880,41.13878,-73.31734,888.230.9273,www.newcountrylexusofwestport.com,,Lexus,,,,,
TRUE,Newport Lexus,3901 MacArthur Blvd,Newport Beach,CA,92660,33.658,-117.863,(949) 482-6122,www.newportlexus.com,,Lexus,,,,,
TRUE,North Park Lexus at Dominion,21531 IH-10 West,San Antonio,TX,78257,29.642399,-98.61894,888.341.2182,www.northparklexusatdominion.com,,Lexus,,,,,
TRUE,North Park Lexus of San Antonio,611 Lockhill-Selma,San Antonio,TX,78216,29.523043,-98.49985,888.231.2296,www.northparklexusofsanantonio.com,,Lexus,,,,,
TRUE,Northside Lexus,17925 North Freeway,Houston,TX,77090,30.027777,-95.4296,800.289.2998,www.northsidelexus.com,,Lexus,,,,,
TRUE,Northtown Lexus,3845 Sheridan Drive,Amherst,NY,14226,42.97881,-78.7912,716.730.5105,www.northtownlexus.com,,Lexus,,,,,
TRUE,Park Place Lexus Grapevine,901 State Hwy 114 East,Grapevine,TX,76051,32.924,-97.066,(866) 209-7245,www.parkplacelexusgrapevine.com,,Lexus,,,,,
TRUE,Park Place Lexus of Grapevine,901 East Highway 114,Grapevine,TX,76051,32.92199,-97.0647,866.209.7245,www.parkplacegrapevine.com,,Lexus,,,,,
TRUE,Park Place Lexus Plano,6785 Dallas Parkway,Plano,TX,75024,33.065277,-96.82513,888.352.9554,www.parkplaceplano.com,www.parkplacelexusplano.com,Lexus,,,,,
TRUE,Parker Lexus,#1 Shackleford West Blvd.,Little Rock,AR,72211,34.741,-92.395,(888) 231-0514,www.parkerlexus.com,,Lexus,,,,,
TRUE,Performance Auto Group - Lexus, ,Cincinnati,OH,45202,0,0,,www.luxury.shopperformance.com,,Lexus,,,,,
TRUE,Performance Lexus,4328 Kings Water Dr.,Cincinnati,OH,45249,39.297867,-84.302734,(888) 836-1197,www.performancelexus.com,,Lexus,,,,,
TRUE,Performance Lexus RiverCenter,633 West 3rd Street,Covington,KY,41011,39.087,-84.522,(888) 672-0255,www.performancelexusrivercenter.com,,Lexus,,,,,
TRUE,Peterson Lexus,9055 W Fairview Avenue,Boise,ID,83704,43.619,-116.295,(888) 721-3794,www.petersonlexus.com,,Lexus,,,,,
TRUE,Plaza Lexus,777 Decker Lane,Creve Coeur,MO,63141,38.66957,-90.4453,877.475.8135,www.plazalexus.com,,Lexus,,,,,
TRUE,Pohanka Lexus Chantilly,13909 Lee-Jackson Highway,Chantilly,VA,20151,38.89305,-77.428665,855.582.3628,www.pohankalexuschantilly.com,,Lexus,,,,,
TRUE,Prestige Lexus,1000 Route 17 North,Ramsey,NJ,7446,41.0672,-74.1326,888.231.7460,www.prestigelexus.com,,Lexus,,,,,
TRUE,Price LeBlanc Lexus,13200 Airline Highway,Baton Rouge,LA,70817,30.376062,-91.03445,888.802.6201,www.priceleblanclexus.com,,Lexus,,,,,
TRUE,Putnam Lexus,390 Convention Way,Redwood City,CA,94063,37.494358,-122.23233,888.231.8005,www.putnamlexus.com,,Lexus,,,,,
TRUE,Rallye Lexus,20 Cedar Swamp Rd,Glen Cove,NY,11542,40.858,-73.62,(866) 590-7755,www.rallyelexus.com,,Lexus,,,,,
TRUE,Ray Catena Lexus,1435 Boston Post Road,Larchmont,NY,10538,40.93543,-73.747536,888.232.4130,www.raycatenalexus.com,,Lexus,,,,,
TRUE,Ray Catena Lexus of Freehold,4264 Route 9 South,Freehold,NJ,7728,40.2771,-74.294,732.686.6064,www.lexusoffreehold.com,,Lexus,,,,,
TRUE,Ray Catena Lexus of Monmouth,2135 Route 35,Oakhurst,NJ,7755,40.26353,-74.041695,732.686.6118,www.raycatenalexusmonmouth.com,,Lexus,,,,,
TRUE,Ray Catena Lexus of White Plains,525 Tarrytown Road,White Plains,NY,10607,41.04366,-73.80188,914.358.3000,www.raycatenalexusofwhiteplains.com,,Lexus,,,,,
TRUE,Reinhardt Lexus,700 Eastern Blvd,Montgomery,AL,36117,32.370922,-86.20972,888.829.1162,www.reinhardtlexus.com,,Lexus,,,,,
TRUE,Reliable Lexus,3521 E. Sunshine St.,Springfield,MO,65809,37.18,-93.223,(877) 230-9933,www.reliablelexus.com,,Lexus,,,,,
TRUE,Rohrich Lexus,2115 West Liberty Avenue,Pittsburgh,PA,15226,40.403046,-80.02043,412.344.5800,www.rohrichlexus.com,,Lexus,,,,,
TRUE,Scanlon Lexus of Fort Myers,14200 South Tamiami Trail,Fort Myers,FL,33912,26.535606,-81.87142,239.481.9797,www.lexusoffortmyers.com,,Lexus,,,,,
TRUE,Sewell Lexus,6421 Lemmon Avenue,Dallas,TX,75209,32.836,-96.832,(800) 352-8108,www.sewelllexus.com,www.sewelllexus-dallas.com,Lexus,,,,,
TRUE,Sewell Lexus of Dallas,6421 Lemmon Avenue,Dallas,TX,75209,32.8350824929021,-96.8316131830215,(214) 431-3320,www.sewelllexus-dallas.com,,Lexus,,,,,
TRUE,Sewell Lexus of Fort Worth,5100 Bryant Irvin Road,Fort Worth,TX,76132,32.6758479293373,-97.4183303117752,(866) 582-7733,www.sewelllexus-fortworth.com,,Lexus,,,,,
TRUE,Sewell Lexus of Ft. Worth,5100 Bryant Irvin Road,Ft. Worth,TX,76132,32.677788,-97.41617,817.756.1782,www.sewelllexus-fw.com,,Lexus,,,,,
TRUE,Sheehy Lexus of Annapolis,121 Ferguson Road,Annapolis,MD,21401,39.01858,-76.48114,888.921.3827,www.sheehylexusofannapolis.com,,Lexus,,,,,
TRUE,South Bay Lexus,3215 Pacific Coast Highway,Torrance,CA,90505,33.799,-118.342,(888) 804-8334,www.southbaylexus.com,,Lexus,,,,,
TRUE,South County Lexus at Mission Viejo,28242 Marguerite Parkway,Mission Viejo,CA,92692,33.55,-117.671,877-360-4067,www.southcountylexusatmissionviejo.com,www.southcountylexus.com,Lexus,,,,,
TRUE,Sterling McCall Lexus,10025 Southwest Freeway,Houston,TX,77074,29.669092,-95.54663,800.256.6225,www.sterlingmccalllexus.com,,Lexus,,,,,
TRUE,Stevinson Lexus of Frederick,8337 Raspberry Way,Frederick,CO,80504,40.1237,-104.978516,855.689.9288,www.stevinsonlexusoffrederick.com,,Lexus,,,,,
TRUE,Stevinson Lexus of Lakewood,801 Indiana Street,Lakewood,CO,80401,39.729084,-105.165504,855.738.8722,www.stevinsonlexusoflakewood.com,,Lexus,,,,,
TRUE,Superstition Springs Lexus,6206 E. Test Drive,Mesa,AZ,85206,33.385,-111.698,(866) 408-9525,www.sslexus.com,www.superstitionspringslexus.com,Lexus,,,,,
TRUE,Thompson Lexus,50 West Swamp Road,Doylestown,PA,18901,40.3283,-75.1312,888.236.2918,www.thompsonlexus.com,,Lexus,,,,,
TRUE,Tom Williams Lexus,1001 Tom Williams Way,Birmingham,AL,35210,33.522,-86.664,(877) 895-3987,www.tomwilliamslexus.com,,Lexus,,,,,
TRUE,Tom Wood Lexus,4610A East 96th Street,Indianapolis,IN,46240,39.92689,-86.08919,888.366.0455,www.tomwoodlexus.com,,Lexus,,,,,
TRUE,Treasure Coast Lexus,5121 S US Highway 1,Ft. Pierce,FL,34982,27.372,-80.325,(772) 460-0000,www.treasurecoastlexus.com,,Lexus,,,,,
TRUE,Tri-County Lexus,700 Route 46 West,Little Falls,NJ,7424,40.87648,-74.2023,877.800.5245,www.tricountylexus.com,,Lexus,,,,,
TRUE,Tustin Lexus,45 Auto Center Drive,Tustin,CA,92782,33.72632,-117.80073,714.544.4800,www.tustinlexus.com,,Lexus,,,,,
TRUE,Twice the Selection Lexus Carlsbad & Lexus Escondido,5444 Paseo Del Norte,Carlsbad,CA,92008,33.13,-117.325,888.216.8744,www.twicetheselection.com,,Lexus,,,,,
TRUE,Valley Lexus,4701 McHenry Ave,Modesto,CA,95356,37.70228,-120.99459,855.509.3572,www.valleylexus.com,,Lexus,,,,,
TRUE,Westside Lexus,12000 Katy Freeway,Houston,TX,77079,29.785,-95.597,888-237-2104,www.westsidelexus.com,,Lexus,,,,,
TRUE,Wilde Lexus of Sarasota,4883 Clark Road,Sarasota,FL,34233,27.26922,-82.47044,855.477.1595,www.lexusofsarasota.com,,Lexus,,,,,
TRUE,Wilkie Lexus,568 West Lancaster Avenue,Haverford,PA,19041,40.01647,-75.308075,888.329.8915,www.wilkielexus.com,,Lexus,,,,,
TRUE,Willis Lexus,2121 NW 100th Street,Des Moines,IA,50325,41.613,-93.755,855-362-7601,www.willislexus.com,,Lexus,,,,,
TRUE,Woodfield Lexus,350 E Golf Road,Schaumburg,IL,60173,42.05,-88.071,(888) 238-9116,www.woodfieldlexus.com,,Lexus,,,,,
TRUE,Anderson Auto Group of Grand Island,120 Diers Avenue,Grand Island,NE,68803,40.917354,-98.384244,(308) 384-1700,www.andersonlincolnofgrandisland.com,,Lincoln,,,,,
TRUE,Anderson-Weber Inc,3450 Center Grove Drive,Dubuque,IA,52003,42.490438,-90.719896,(563) 556-3281,www.andersonweberlincoln.com,,Lincoln,,,,,
TRUE,Brown Motors Inc,2170 Us 31 North,Petoskey,MI,49770,45.400703,-84.88107,(231) 439-3673,www.brownmotorslincolnofpetoskey.com,,Lincoln,,,,,
TRUE,"Burtis Motor Company, Inc.",601 West Kansas Avenue,Garden City,KS,67846,37.975022,-100.880453,(620) 275-6171,www.burtislincoln.com,,Lincoln,,,,,
TRUE,Carroll Halliday Inc.,1700 Columbus Avenue,Washington Court House,OH,43160,39.550267,-83.423514,800-800-1111,www.carrollhallidaylincoln.com,www.carrollhalliday.com,Lincoln,,,,,
TRUE,Center Motor Company,220 Shelbyville St,Center,TX,75935,31.794954,-94.17945,(936) 598-3361,www.centermotorcompanylincoln.com,,Lincoln,,,,,
TRUE,Cogswell Mtrs Inc,1900 East Main,Russellville,AR,72801,35.278238,-93.111345,(479) 968-2665,www.cogswellmotorslincoln.com,www.cogswellmotors.net,Lincoln,,,,,
TRUE,Commercial Motor Company,160 S. Commercial,Aransas Pass,TX,78336,27.907792,-97.142483,(361) 758-5361,www.commercialmotorslincoln.net,www.commercialmotorco.com,Lincoln,,,,,
TRUE,Cover-Jones Motor,3rd and Bighorn,Alliance,NE,69301,42.097027,-102.874902,866-940-8399,www.coverjoneslincoln.com,www.cover-jones.com,Lincoln,,,,,
TRUE,Creston Automotive,410 West Adams,Creston,IA,50801,41.05732,-94.365163,877-362-8350,www.crestonlincoln.com,www.crestonautomotive.com,Lincoln,,,,,
TRUE,D & H Motors,511 Water Street,Gardiner,ME,4345,44.22527,-69.782677,(207) 582-3860,www.dandhlincoln.com,,Lincoln,,,,,
TRUE,Dahl Automotive of Onalaska,561 Theater Road,Onalaska,WI,54650,43.87431,-91.196404,(608) 779-2886,www.dahllincolnonalaska.com,,Lincoln,,,,,
TRUE,Decorah Auto Center,1817 State Hwy 9,Decorah,IA,52101,43.289739,-91.759925,,www.decorahlincoln.com,,Lincoln,,,,,
TRUE,Don Woodhams Inc,1111 Lagrange St.,South Haven,MI,49090,42.390604,-86.269038,(269) 637-2137,www.woodhamslincoln.com,www.woodhamsford.com,Lincoln,,,,,
TRUE,"Einspahr Auto Plaza, Inc.",2020 8th St S,Brookings,SD,57006,44.296932,-96.771163,(605) 692-6106,www.Einspahrlincoln.com,www.e-autoplaza.net,Lincoln,,,,,
TRUE,Fox Grand Traverse,3464 N. U.S. 31 South,Traverse City,MI,49684,44.7362167,-85.6445208999999,888-380-9714,www.foxlincolngrandtraverse.com,,Lincoln,,,,,
TRUE,"Fremont Motor Cody, Inc.",3127 Big Horn Ave.,Cody,WY,82414,44.53347,-109.027824,(307) 587-6206,www.Codylincoln.com,,Lincoln,,,,,
TRUE,Fremont Motor Riverton,1601 North Federal Blvd.,Riverton,WY,82501,43.040439,-108.380639,(307) 856-2205,www.fremontlincolnriverton.com,www.fremontfordriverton.com,Lincoln,,,,,
TRUE,"Fremont Motor Sheridan, Inc.",1658 Coffeen Avenue,Sheridan,WY,82801,44.772542,-106.942779,(307) 674-4423,www.fremontlincolnsheridan.com,,Lincoln,,,,,
TRUE,"Garbo Motor Sales, Inc.",3077 Douglas Avenue,Racine,WI,53402,42.757141,-87.800272,(262) 639-4154,www.GarboMotorSaleslincoln.com,,Lincoln,,,,,
TRUE,George Ballentine FLM Inc,1305 Bypass 72 NE,Greenwood,SC,29649,34.255434,-82.116564,(864) 223-4351,www.georgeballentinelincoln.com,,Lincoln,,,,,
TRUE,Guetterman Motors,2210 Sycamore Street,Cairo,IL,62914,37.00689,-89.177764,(618) 734-1180,www.guettermanlincoln.com,,Lincoln,,,,,
TRUE,Gurley Motor Company,701 W Coal Ave,Gallup,NM,87301,35.525378,-108.748591,888-699-8327,www.gurleymotorlincoln.com,www.gurleymotorford.com,Lincoln,,,,,
TRUE,Gutwein Motor Company,300 North Market Street,Monon,IN,47959,40.8613,-86.87916,866-548-9257,www.gutweinmotorcompanylincoln.com,www.gutweinmotor.com,Lincoln,,,,,
TRUE,Harbin Motor Co Inc,564 Micah Way,Scottsboro,AL,35769,34.661644,-86.015277,(256) 574-1819,www.harbinlincoln.net,,Lincoln,,,,,
TRUE,Jack O Diamonds,2500 W. Southwest Loop 323,Tyler,TX,75701,32.304025,-95.331457,(903) 561-5225,www.jackodiamondslincoln.com,,Lincoln,,,,,
TRUE,Jim Baier,Hwy 61 West,Fort Madison,IA,52627,40.593641,-91.42437,3193721012,www.jimbaierlincoln.com,www.jimbaier.net,Lincoln,,,,,
TRUE,John Deery LINCOLN,6823 University Ave. ,Cedar Falls ,IA ,50613,42.51302,-92.4402, 319-277-6200,www.johndeerylincoln.com,,Lincoln,,,,,
TRUE,John Deery Motors Inc,6823 University Avenue,Cedar Falls,IA,50613,42.51301,-92.440088,(319) 277-6200,www.johndeerylincoln.net,,Lincoln,,,,,
TRUE,Juettner Motors,1900 South Broadway,Alexandria,MN,56308,45.842328,-95.378162,888-733-3017,www.juettnerlincoln.com,www.juettnermotors.net,Lincoln,,,,,
TRUE,Keesee Motor Company,111 South Broadway,Cortez,CO,81321,37.346638,-108.594667,888-698-0550,www.keeseemotorcompanylincoln.com,www.keeseemotorcompany.com,Lincoln,,,,,
TRUE,Kelleher Motor Company,602 North Pearl St.,Ellensburg,WA,98926,46.997661,-120.547113,(509) 925-1408,www.kelleherlincoln.com,,Lincoln,,,,,
TRUE,Kirk Auto Company,235 SW Frontage Rd.,Grenada,MS,38901,33.782279,-89.826698,888-718-8496,www.kirklincolnofgrenada.com,www.kirkautoco.com,Lincoln,,,,,
TRUE,Kline Motors,1721 Main Street,Winfield,KS,67156,37.231832,-96.997053,877-360-4123,www.klinemotorslincoln.com,,Lincoln,,,,,
TRUE,"Laird Noller Automotive, Inc.",935 W. 23rd,Lawrence,KS,66046,38.942846,-95.246011,(785) 843-3500,www.LAIRDNOLLERLINCOLN.NET,www.lairdnollerautomotive.com,Lincoln,,,,,
TRUE,Lee Motor Company Inc,4170 Raleigh Road Parkway West,Wilson,NC,27893,35.72351,-77.89289,(252) 291-6000,www.leelincolnwilson.com,,Lincoln,,,,,
TRUE,Lidtke Motors Inc,701 Park Avenue,Beaver Dam,WI,53916,43.456276,-88.82325,(920) 887-1661,www.lidtkelincoln.com,,Lincoln,,,,,
TRUE,Lundgren Motors,900 Old Highway 53,Eveleth,MN,55734,47.479363,-92.531606,888-693-0648,www.lundgrenlincoln.com,www.lundgrenford.com,Lincoln,,,,,
